claim_id,serial_number,part_number,claim_date,mileage,dealer_id,customer_complaint,technician_notes
WC-2024-00147,PSN-TC5000-01251,TC-5000,2025-03-03,94881,DLR-0024,"Driver pulled off highway, can't maintain speed on hills, turbo feels dead. Started after fueling up.",TC-5000 replaced due to VGT Actuator failure. Actuator motor drawing excessive current. Position feedback erratic. Inspected turbine and compressor wheels - no contact damage. Oil feed line clear.
WC-2024-00482,PSN-SGB6500-03250,SGB-6500,2024-06-14,569202,DLR-0015,"Driver refused load, says front end wanders at highway speed, constant correction needed. Worse when hot outside.",SGB-6500 replaced. Sector Shaft wear caused excessive movement that wore out the Pitman Arm spline connection. Both components show damage. Sector Shaft wear initiated the looseness.
WC-2024-00492,PSN-SGB6500-03570,SGB-6500,2025-09-01,331997,DLR-0014,Driver reports can't keep the truck in the lane without fighting it. Can't keep running like this.,SGB-6500 replaced. Piston and Rack Assembly teeth worn on one side causing uneven steering effort left vs right. Probable impact damage at some point. Rack surface pitted.
WC-2024-00498,PSN-SGB6500-03693,SGB-6500,2023-10-31,278182,DLR-0009,"New driver on this truck reports steering fluid leak at the input shaft, low fluid",SGB-6500 replaced. Input Shaft Seal failure causing external fluid leak. Low fluid triggered hard steering complaint. Seal is primary failure. Shaft surface has minor scoring but within limits.
WC-2024-00280,PSN-ACM2800-02132,ACM-2800,2025-04-05,264610,DLR-0013,New driver on this truck reports compressor struggles to maintain system pressure. Worse when hot outside.,ACM-2800 replacement. Piston and Cylinder Kit worn - rings stuck in grooves from oil carbon. Blow-by excessive. Air Dryer Interface Gasket also oil soaked but not leaking. Piston Kit is primary.
WC-2024-00045,PSN-TC5000-01851,TC-5000,2024-02-24,364878,DLR-0012,"Second time this month. boost comes and goes, mostly goes lately. First noticed it yesterday.",Removed and replaced TC-5000. Root cause is VGT Actuator - not reaching commanded position. Diagnostic showed actuator position deviation fault. Turbo shaft play within spec. Bearing housing oil seal dry but intact.
WC-2024-00087,PSN-TC5000-03822,TC-5000,2025-06-28,503969,DLR-0014,"Driver pulled off highway, high pitched whine from engine compartment. Need this truck back ASAP.",Replaced TC-5000. Turbine Wheel has visible blade damage - two blades cracked at root. Metal debris found in turbine housing. Bearing Housing contaminated with metal particles. Turbine Wheel fatigue failure is root cause.
WC-2024-00386,PSN-EXM4100-04525,EXM-4100,2024-12-12,615952,DLR-0006,"Electrical gremlins started, think something melted near exhaust. Worse in cold weather.",Replaced EXM-4100. Heat Shield failure exposed adjacent components to direct exhaust heat. Expansion Joint bellows hardened and cracked. Also found early stage heat damage on Pyrometer Boss wiring. Heat Shield root cause.
WC-2024-00011,PSN-TC5000-04559,TC-5000,2024-07-22,167907,DLR-0001,"Brought in on tow, intermittent power loss, sometimes fine sometimes not. Been like this for about a week.",Removed failed TC-5000. VGT Actuator shaft seal leaking exhaust gas into actuator housing. Internal corrosion and carbon fouling. Motor still functional but position accuracy gone. Turbine Wheel had minor tip erosion but was not the primary issue.
WC-2024-00383,PSN-EXM4100-03275,EXM-4100,2024-12-17,222905,DLR-0019,"Driver says since last service manifold is cracked, you can see daylight through it. Happened on I-90 westbound.",Replaced EXM-4100. Manifold Casting has thermal fatigue crack between cylinders 2 and 3. Crack propagated through wall. Visible exhaust leak. Casting failure from thermal stress cycling.
WC-2024-00373,PSN-EXM4100-00824,EXM-4100,2024-12-28,49011,DLR-0023,"Brought in on tow, ticking on cold start that goes away when warm. Getting worse every day.",Replaced EXM-4100. Gasket Set failure at cylinder 3 port. Visible blow-by pattern on gasket surface. Manifold face checked flat. Stud torques were in spec. Gasket material failed.
WC-2024-00060,PSN-TC5000-01189,TC-5000,2024-12-02,586113,DLR-0011,Grinding noise and loss of power at same time. Happened twice today.,TC-5000 assembly replaced. Turbine Wheel failure - blade liberation event. One blade missing entirely. Scoring on housing bore. Oil Feed Line intact. Compressor side undamaged. FOD from turbine side only.
WC-2024-00395,PSN-EXM4100-03178,EXM-4100,2025-12-29,503025,DLR-0020,Driver reports eGT readings jumping all over the place. Other trucks in fleet don't do this.,EXM-4100 replaced. Pyrometer Boss thread seal failed. Getting false EGT readings. Pyrometer seating surface eroded from exhaust gas blow-by. Sensor readings unreliable.
WC-2024-00016,PSN-TC5000-03636,TC-5000,2024-11-16,341003,DLR-0007,"Came in for PM, driver mentioned oil in the intake piping, turbo seems to be leaking. Third driver to complain about this unit.",Replaced TC-5000. Compressor Wheel seal failure allowing oil migration into charge air system. Charge air cooler contaminated. Bearing Housing oil seal on compressor side deteriorated. Compressor Wheel inducer shows light rub marks.
WC-2024-00245,PSN-TCM3200-03954,TCM-3200,2024-02-03,343036,DLR-0019,"New driver on this truck reports trans never seems to learn driver habits, always hunting. First noticed it yesterday.",TCM-3200 replaced. Firmware Chip not accepting adaptive learning updates. Transmission never optimizes shift points. Module stuck on default calibration. Reprogramming attempts failed. Chip defect suspected.
WC-2024-00154,PSN-TCM3200-03224,TCM-3200,2025-09-18,271193,DLR-0010,Driver says since last service trans acts up in cold weather but fine when warm. Driver wants a different truck.,Replaced TCM-3200. Main PCB fault causing erratic pressure commands. Extended operation burned out the Pressure Transducer from constant overcurrent sensing requests. Main PCB failure is primary.
WC-2024-00488,PSN-SGB6500-04090,SGB-6500,2025-10-03,110125,DLR-0014,Power steering fluid leaking at the steering column. Worse in cold weather.,Replaced SGB-6500. Input Shaft Seal leaking power steering fluid at the column connection. Fluid on the floor under the dash. Seal has hardened and cracked from age. No shaft damage.
WC-2024-00371,PSN-EXM4100-01724,EXM-4100,2024-01-05,313798,DLR-0015,Exhaust leak right where manifold meets the turbo. Driver wants a different truck.,Replaced EXM-4100. Expansion Joint bellows cracked circumferentially. Exhaust leak at turbo interface. Joint lost flexibility from age and thermal cycles. No other manifold damage.
WC-2024-00032,PSN-TC5000-03059,TC-5000,2025-07-04,129073,DLR-0011,"Operator called in saying complete loss of boost pressure, truck barely moves loaded. Been like this for about a week.","Full turbo replacement. VGT Actuator response time exceeding 2 seconds, should be under 200ms. Slow response causing boost control issues. Cleaned and tested - still slow. Bearing Housing oil supply adequate."
WC-2024-00401,PSN-EXM4100-01172,EXM-4100,2025-12-26,646585,DLR-0009,"Fleet down, exhaust leak right where manifold meets the turbo. Getting worse every day.",Replaced EXM-4100. Expansion Joint bellows cracked circumferentially. Exhaust leak at turbo interface. Joint lost flexibility from age and thermal cycles. No other manifold damage.
WC-2024-00434,PSN-EXM4100-00779,EXM-4100,2025-07-25,225492,DLR-0011,"Fleet down, loss of power and EGR fault codes. Worse when hot outside.",Replaced EXM-4100. EGR Port Insert heavily carboned causing flow restriction. EGR flow test failed. Insert bore reduced by approximately 40 percent. Engine running rich due to EGR underflow.
WC-2024-00278,PSN-ACM2800-00144,ACM-2800,2025-06-06,84766,DLR-0003,Driver says since last service compressor runs constantly but pressure barely climbs,ACM-2800 swap. Piston and Cylinder Kit failure confirmed with leak-down test. 60 percent leakage past rings at TDC. Normal is under 15 percent. Cylinder has vertical scoring. Compressor head gasket still sealing.
WC-2024-00054,PSN-TC5000-03461,TC-5000,2024-07-02,246717,DLR-0011,"Driver refused load, says engine feels choked, no turbo response when I floor it. Happened on I-90 westbound.",TC-5000 replacement. VGT Actuator position sensor out of range. Mechanical inspection showed actuator arm bent slightly. Likely fatigue failure. Rest of turbo components appear in good shape.
WC-2024-00425,PSN-EXM4100-02380,EXM-4100,2025-07-07,259498,DLR-0015,"Driver refused load, says burning plastic smell after pulling grades. Worse in cold weather.",Replaced exhaust manifold assembly. Heat Shield material delaminating. Insulation layer gone in two spots. Wiring loom directly above shows melted outer jacket. Heat Shield failure is root cause of thermal damage.
WC-2024-00198,PSN-TCM3200-00855,TCM-3200,2025-02-17,355182,DLR-0007,Operator called in saying shift quality varies wildly between gears. Happened on I-90 westbound.,Replaced TCM-3200. Pressure Transducer output drifting under temperature. Line pressure reading 40 PSI high at operating temp. External gauge confirms actual pressure is correct. Transducer element failing.
WC-2024-00378,PSN-EXM4100-04575,EXM-4100,2025-12-07,593163,DLR-0010,"Driver pulled off highway, exhaust leak sound at the manifold, louder when cold",Replaced EXM-4100. Gasket Set failure at cylinder 3 port. Visible blow-by pattern on gasket surface. Manifold face checked flat. Stud torques were in spec. Gasket material failed.
WC-2024-00402,PSN-EXM4100-00445,EXM-4100,2024-06-14,259333,DLR-0006,"Driver says since last service eGR system not flowing right, poor performance. Need this truck back ASAP.",Replaced EXM-4100. EGR Port Insert heavily carboned causing flow restriction. EGR flow test failed. Insert bore reduced by approximately 40 percent. Engine running rich due to EGR underflow.
WC-2024-00379,PSN-EXM4100-04568,EXM-4100,2024-07-05,212101,DLR-0014,"Brought in on tow, exhaust leak from the manifold itself not the gaskets. Worse in cold weather.",EXM-4100 replaced. Found hairline crack in Manifold Casting at EGR port junction. Crack not visible externally but confirmed with dye penetrant. Casting defect at stress riser.
WC-2024-00007,PSN-TC5000-00886,TC-5000,2024-01-01,130102,DLR-0011,"Driver refused load, says power loss under load, been getting worse for 2 weeks",Turbo replacement performed. VGT Actuator was binding intermittently. Could reproduce failure when actuator was cold. Electrical connector and wiring checked good. Issue is mechanical inside the actuator unit.
WC-2024-00408,PSN-EXM4100-02642,EXM-4100,2024-12-22,99958,DLR-0003,Operator called in saying found melted wire loom and discolored paint near manifold. Truck was fine last month.,"EXM-4100 replaced. Heat Shield failed first, causing Expansion Joint bellows to overheat and crack. Found exhaust leak at turbo interface as a result. Two-part failure chain starting with Heat Shield."
WC-2024-00365,PSN-ACM2800-04467,ACM-2800,2024-06-04,217369,DLR-0005,"Driver brought truck in, air tanks take forever to build up pressure. Happened twice today.","Replaced compressor assembly. Piston and Cylinder Kit failure. Compression test showed only 60 PSI, should be above 120. Discharge valve good. Intake valve good. Cylinder Kit is the bottleneck."
WC-2024-00235,PSN-TCM3200-02508,TCM-3200,2025-07-20,288957,DLR-0007,Driver reports trans goes to limp mode when driving over bumps,TCM-3200 replaced. Wiring Harness internal break in shielding causing electromagnetic interference. Fault only appears near certain radio towers. Replaced harness section and module.
WC-2024-00043,PSN-TC5000-04381,TC-5000,2025-08-04,243273,DLR-0007,"Driver reports intermittent power loss, sometimes fine sometimes not",Replaced TC-5000. VGT Actuator failure was primary cause. Actuator stuck closed causing sustained over-boost that appears to have stressed the Wastegate Valve spring beyond limits. Both sub-components damaged. Recommend reviewing boost control logic.
WC-2024-00190,PSN-TCM3200-02254,TCM-3200,2025-01-22,62475,DLR-0002,"Came in for PM, driver mentioned trans module throwing connector fault codes after rain. Started after fueling up.","Replaced TCM-3200. Connector Housing seal failed allowing moisture intrusion. Found green corrosion on pins 4, 7, and 12. Water caused intermittent connection. Module internals showed no water damage. Connector failed."
WC-2024-00191,PSN-TCM3200-03873,TCM-3200,2024-06-09,322858,DLR-0020,"Driver refused load, says trans acts up in cold weather but fine when warm. Worse in cold weather.",Replaced TCM-3200 Transmission Control Module. Main PCB showing intermittent solder joint failures on the main processor. Cold solder joints visible under magnification. Reflowed connections temporarily but failure returned. PCB replacement needed.
